Layer,Layer_Description,City,Country,Latitude,Longitude,Date,Moisture_Percent,Status,Description,Recommendation,Current_Percent,Average_Percent,Min_Percent,Max_Percent
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-17,27.12,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-17,27.09,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-17,27.03,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-17,27.05,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-18,27.05,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-18,27.06,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-18,27.05,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-18,27.03,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-18,27.0,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-18,26.97,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-18,26.98,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-18,26.98,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-19,27.03,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-19,27.08,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-19,27.09,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-19,27.07,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-19,27.01,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-19,26.97,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-19,26.98,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-19,26.99,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-20,27.02,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-20,27.05,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-20,27.06,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-20,27.05,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-20,27.0,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-20,26.96,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-20,26.95,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-20,26.95,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-21,26.97,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-21,26.99,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-21,26.98,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-21,26.97,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-21,26.92,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-21,26.88,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-21,26.88,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-21,26.9,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-22,26.91,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-22,26.93,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-22,26.94,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-22,26.93,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-22,26.87,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-22,26.84,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-22,26.84,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-22,26.84,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-23,26.86,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-23,26.87,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-23,26.89,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-23,26.87,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-23,26.82,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-23,26.78,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-23,26.78,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-23,26.79,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-24,26.8,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-24,26.81,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-24,26.84,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-24,26.83,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-24,26.77,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-24,26.75,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-24,26.74,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-24,26.75,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-25,26.76,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-25,26.76,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-25,26.78,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-25,26.76,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-25,26.72,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-25,26.68,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-25,26.68,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-25,26.69,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-26,26.71,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-26,26.71,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-26,26.72,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-26,26.71,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-26,26.66,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-26,26.63,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-26,26.62,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-26,26.62,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-27,26.64,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-27,26.64,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-27,26.66,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-27,26.64,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-27,26.59,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-27,26.56,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-27,26.56,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-27,26.57,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-28,26.58,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-28,26.58,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-28,26.6,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-28,26.59,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-28,26.54,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-28,26.51,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-28,26.54,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-28,26.55,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-29,26.55,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-29,26.56,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-29,26.58,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-29,26.56,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-29,26.51,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-29,26.48,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-29,26.48,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-29,26.49,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-30,26.5,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Parakou,Benin,9.3372,2.6103,2025-01-30,26.5,moderate,Humidité modérée,"Surveiller, irrigation possible",25.65,26.79,25.65,27.91
